x,y,weight
piandao,sokka,6
aang,sokka,3
toph,sokka,2
sokka,sokka,2
aang,katara,1
piandao,lee,1
toph,aang,1
sokka,toph,1
sokka,momo,1
piandao,aang,1
aang,momo,1
katara,sokka,1
katara,pakku,1
katara,momo,1
katara,appa,1
aang,piandao,1
warden poon,iroh,1
