x,y,weight
mai,zuko,4
azula,chan,3
azula,lee,2
azula,ty lee,2
azula,zuko,2
aang,appa,1
chan,chan,1
chan,ruon-jian,1
roku,aang,1
ty lee,iroh,1
ty lee,mai,1
ty lee,zuko,1
zuko,azula,1
zuko,lee,1
zuko,mai,1
zuko,ty lee,1
