x,y,weight
aang,appa,4
sokka,appa,4
sokka,aang,4
sokka,momo,3
sokka,yue,2
aang,momo,2
due,tho,2
huu,aang,2
katara,aang,2
katara,sokka,2
sokka,sokka,1
sokka,katara,1
sokka,huu,1
katara,momo,1
aang,bumi,1
katara,appa,1
due,huu,1
aang,sokka,1
aang,katara,1
tho,due,1
