x,y,weight
bumi,aang,7
katara,aang,4
aang,appa,3
aang,bumi,3
aang,momo,2
aang,aang,1
aang,katara,1
aang,sokka,1
bumi,momo,1
bumi,ozai,1
katara,bumi,1
katara,june,1
katara,katara,1
sokka,aang,1
sokka,appa,1
