x,y,weight
zuko,iroh,4
arnook,sokka,4
katara,aang,4
hahn,yue,2
yue,sokka,2
sokka,zhao,2
sokka,yue,2
sokka,princess yue,2
sokka,appa,2
arnook,hahn,2
katara,sokka,1
zuko,aang,1
zhao,zhao,1
zhao,iroh,1
aang,yue,1
yue,appa,1
yue,aang,1
sokka,zuko,1
hahn,sokka,1
arnook,princess yue,1
arnook,yue,1
sokka,katara,1
sokka,hahn,1
aang,pakku,1
sokka,aang,1
pakku,katara,1
aang,appa,1
