x,y,weight
roku,sozin,12
aang,roku,7
sozin,roku,7
roku,aang,6
sozin,aang,5
azula,zuko,3
roku,gyatso,2
aang,sozin,2
sozin,ozai,2
iroh,zuko,2
aang,ozai,2
roku,ozai,2
aang,gyatso,1
zuko,ozai,1
toph,aang,1
roku,ta min,1
katara,sokka,1
katara,sozin,1
katara,roku,1
iroh,sozin,1
iroh,roku,1
iroh,avatar roku,1
iroh,aang,1
azula,sozin,1
azula,ozai,1
zuko,sozin,1
