x,y,weight
zuko,aang,5
aang,zuko,4
katara,aang,4
sokka,aang,3
katara,toph,3
katara,sokka,2
zuko,azula,2
toph,katara,2
sokka,zuko,2
sokka,ozai,2
zuko,zuko,2
iroh,zuko,2
aang,katara,2
aang,zhao,2
aang,toph,2
katara,jeong jeong,1
toph,aang,1
zuko,iroh,1
zuko,appa,1
aang,sokka,1
toph,zuko,1
toph,appa,1
the duke,the duke,1
katara,appa,1
the duke,pipsqueak,1
iroh,aang,1
sokka,kyoshi,1
sokka,appa,1
aang,jeong jeong,1
katara,zuko,1
aang,aang,1
