x,y,weight
suki,sokka,5
zuko,iroh,5
zuko,sokka,4
sokka,suki,3
sokka,zuko,3
zuko,mai,2
katara,aang,1
katara,sokka,1
katara,zuko,1
sokka,chit sang,1
sokka,iroh,1
sokka,kyoshi,1
sokka,mai,1
zuko,appa,1
