x,y,weight
aang,katara,6
zhao,zuko,4
sokka,princess yue,3
sokka,yue,3
zuko,iroh,3
arnook,aang,3
arnook,pakku,3
zhao,iroh,2
katara,aang,2
katara,pakku,2
zhao,aang,2
aang,pakku,2
yagoda,kanna,2
sokka,sokka,2
arnook,yue,1
arnook,princess yue,1
zhao,blue spirit,1
yue,sokka,1
sokka,aang,1
sokka,katara,1
iroh,aang,1
pakku,yagoda,1
pakku,kanna,1
katara,yagoda,1
katara,sokka,1
iroh,zuko,1
iroh,zhao,1
iroh,ozai,1
pakku,aang,1
