x,y,weight
aang,bumi,10
ty lee,azula,4
katara,aang,2
sokka,aang,2
aang,momo,2
katara,bumi,2
yung,bumi,2
azula,mai,2
azula,iroh,2
azula,ty lee,1
azula,zuko,1
azula,ozai,1
azula,lee,1
mai,iroh,1
michi,mai,1
shuzumu,ozai,1
sokka,bumi,1
azula,aang,1
ty lee,mai,1
ty lee,zuko,1
ukano,bumi,1
mai,azula,1
