x,y,weight
aang,appa,6
aang,katara,4
katara,sokka,4
katara,aang,4
suki,sokka,4
sokka,suki,4
toph,sokka,3
katara,appa,3
suki,kyoshi,2
sokka,toph,2
aang,momo,2
toph,toph,2
ticket lady,toph,1
toph,momo,1
suki,appa,1
suki,aang,1
suki,momo,1
katara,ying,1
sokka,aang,1
smellerbee,longshot,1
katara,toph,1
katara,suki,1
jet,smellerbee,1
jet,longshot,1
jet,jet,1
iroh,smellerbee,1
azula,lee,1
aang,kyoshi,1
aang,kuei,1
ying,aang,1
