x,y,weight
katara,aang,4
iroh,zhao,3
aang,roku,2
zhao,iroh,2
katara,momo,2
yue,sokka,2
sokka,zuko,2
aang,appa,1
roku,aang,1
zhao,zhao,1
zhao,blue spirit,1
zhao,aang,1
yue,zuko,1
yue,yue,1
roku,koh,1
ozai,iroh,1
pakku,katara,1
ozai,zuko,1
aang,koh,1
koh,aang,1
katara,zuko,1
iroh,zuko,1
iroh,aang,1
arnook,yue,1
aang,zhao,1
aang,momo,1
zhao,zuko,1
