x,y,weight
katara,haru,10
haru,katara,5
sokka,aang,4
katara,aang,4
tyro,katara,4
haru's mother,haru,3
sokka,katara,3
sokka,haru,2
haru,tyro,1
haru's mother,ozai,1
haru,aang,1
aang,katara,1
katara,haru's mother,1
katara,pipsqueak,1
aang,sokka,1
sokka,momo,1
sokka,pipsqueak,1
sokka,the boulder,1
aang,appa,1
