x,y,weight
katara,aang,15
katara,sokka,9
aang,katara,6
sokka,katara,5
aang,appa,4
kanna,katara,3
katara,appa,3
aang,sokka,2
zuko,aang,2
iroh,ozai,1
kanna,aang,1
kanna,sokka,1
sokka,aang,1
sokka,appa,1
southern water tribe girl,aang,1
zuko,iroh,1
