x,y,weight
katara,sokka,5
aang,katara,5
xu,katara,3
mung,katara,2
sokka,xu,2
sokka,ozai,2
sokka,katara,2
sokka,appa,2
xu,xu,2
katara,appa,2
katara,aang,2
aang,appa,1
katara,katara,1
aang,toph,1
toph,ozai,1
toph,sokka,1
aang,sokka,1
aang,aang,1
