x,y,weight
sokka,zuko,4
mai,zuko,3
zuko,mai,3
hakoda,sokka,2
aang,zuko,1
azula,zuko,1
hakoda,katara,1
hakoda,ozai,1
mai,iroh,1
mai,mai,1
sokka,bato,1
sokka,kyoshi,1
sokka,suki,1
suki,sokka,1
