x,y,weight
aang,appa,3
sokka,katara,3
zuko,katara,3
zuko,sokka,3
aang,katara,3
katara,aang,2
sokka,zuko,2
aang,zuko,2
aang,sokka,1
sokka,suki,1
zuko,aang,1
yon rha's mother,yon rha,1
yon rha,katara,1
southern raiders commander,yon rha,1
aang,momo,1
sokka,momo,1
sokka,aang,1
aang,jet,1
katara,kuei,1
katara,jet,1
katara,appa,1
hakoda,kya,1
katara,ozai,1
